,,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Johor,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kedah,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Kelantan,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Melaka,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Pahang,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perak,Perlis,Perlis,Perlis,Perlis,Perlis,Perlis,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Pulau Pinang,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sabah,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Sarawak,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Selangor/KL/Putrajaya,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,Terengganu,WP Labuan
Perak,34600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.286079181824775,49.86916059180774,57.533174905919026,38.43479001875374,54.19666366816457,47.21432998117516,52.87953098249337,58.23487547338063,52.583177036520695,66.61356220476304,73.28659051976726,59.23757699225127,72.11893519859775,79.36050708075697,74.64094330309042,76.95473782938313,75.80761269234695,72.99796721793983,76.98644404299148,65.56572906822332,56.82661163923619,108.88187121555482,63.72984841011785,43.30116684731521,49.74360041436881,71.64879939158236,26.63719853893736,95.42263060559264,74.6883561995328,35.856049894311475,21.881220673458394,25.33573039044753,17.588137441636253,36.46777376945996,3.822727183107625,37.04188447918848,38.01594938342542,43.4344030219394,25.077624760687776,36.062412620783306,13.519959274018767,12.185581243495001,0,12.776201230557737,8.086409365119518,20.33610332206644,10.856851925285557,49.28613189747869,96.29449586222607,89.20984341198627,88.08378387068761,95.62077234043156,105.80850163370904,117.65449241676782,139.32499221980848,159.89185273351507,150.08872321552028,101.18124762548334,99.92176496023474,111.64935392260863,112.53374664668097,92.59969971027786,101.42357426642486,81.70934143176262,191.60424309456172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,34650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.44357433311337,56.09183953043894,61.07458973281581,49.143791624314545,61.93151266072197,56.2363645456794,61.33669510927213,64.09320782563618,56.30132283517603,71.91653308652826,76.30875022222781,61.13029610910089,73.97788123520245,82.45886951414451,69.23876454823345,71.0333637342209,69.445630093146,66.7758225056215,69.53257636795567,61.442626890038994,51.361712783164926,104.31832972715576,64.34396009567868,40.894294922322686,50.6720407908761,70.35559686878163,35.49659247290802,104.79924835554759,86.23534416683295,48.24145757274389,34.47542388871022,36.406946842092786,24.781920720447452,38.768769033751646,12.76184397607611,43.169502774429425,36.13480451587097,37.68588125036918,21.457240887594498,29.536606236757756,12.84646759725314,24.272994057489854,12.776201230557737,0,9.059749956802781,17.713087553522097,11.368273607606497,42.257260941246884,99.46536337624978,92.81440639448572,90.96828213140428,97.58397476005385,108.53741595585426,119.74598638016316,141.1794729889941,161.85826942358432,151.8362828959213,100.15435257114736,95.61627071948408,108.02247834085273,109.93039266365012,92.32866515840503,102.36122836086042,80.43053588590129,190.42537464200845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,34700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.02415748318955,47.44781506316225,53.33702831749655,40.26129641063185,52.99880324476181,47.17925051066816,52.31597769428736,55.57652040712679,48.46720246297748,63.590896431848456,68.85047206290032,54.1172495444891,67.03960840517483,74.987233858775,66.88885176236263,69.10869266462056,67.8880085607495,65.09529003806867,68.94187329010356,58.08680513486874,49.014187316649476,101.3776938293361,57.993670742525644,36.196825282105685,44.06914539033494,65.12381385406547,26.438303436558115,103.50875584958926,82.43761388506798,43.146536962187014,27.145478838787117,27.73057968250828,15.746542683935163,31.3680275854366,5.4962521449118675,44.50814624826745,42.26799331318022,45.57622378523258,28.10731932129283,37.62725065096353,17.269652100829056,20.036915333506983,8.086409365119518,9.059749956802781,0,12.684971042717915,3.3911489038329106,41.241669309629614,92.0032618544122,85.1583571728959,83.61126368874382,90.66277111889822,101.2841779042611,112.802391481225,134.37460156708744,155.01793031233822,145.09327246255256,94.84296546558214,92.47313472654585,104.40927045116634,105.62391187047044,86.56111528413145,95.95984969460393,75.22382820212493,185.29639270991325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,34800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.593436476382436,41.09759200432105,44.08510729852646,41.063638714067146,48.2891555945142,44.59156073586319,48.62619904369675,48.52399995303365,39.482249357900535,55.77010066606359,58.96906160479634,43.574409555977525,56.362132525055216,65.11043757162295,54.308025635074095,56.6281516736822,55.53057367799133,52.706216294370634,57.00808218810869,45.40203672155299,36.49436351192661,88.69702783248856,46.63148022140505,23.671574065011306,33.00596477528989,52.91458981159534,25.820620219743887,115.24103909990279,92.52905069502951,52.58049502555634,34.21672824604234,30.75623451340257,15.856851253641222,21.73311927993367,16.840389182364994,57.1734888076984,53.683627268024615,55.20482767540768,39.08705615040101,46.98698062816867,29.231250304802348,31.298207866971197,20.33610332206644,17.713087553522097,12.684971042717915,0,9.506621064552958,29.413316456986887,82.07320099446567,75.59048247097041,73.52231604609548,79.93789153191011,91.0097998758244,102.0940308175071,123.49168649314778,144.17315522696825,134.13798857348982,82.7075526877048,79.78829590477628,91.7484136929494,93.09015075105918,74.70950569202606,84.64837985560172,63.01442079165385,173.09979036569098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,34850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0876640315144,44.73157983635502,50.179924205598816,39.065957323486764,50.620068376705945,45.22044198981383,50.145559688076645,52.76655779883458,45.335763265268014,60.66981007305354,65.63081212817414,50.80913285327301,63.72749045488967,71.77305034600367,63.80978607328998,66.10102138855338,64.95252917594567,62.141483332661814,66.20988575674969,54.86832271040645,45.97702832478142,98.17627420082808,54.62171466273916,32.864715281429206,40.708741942389295,61.73893436868406,24.68775149223182,106.08428173776801,84.31163495514195,44.69314692721498,27.695154312774633,26.979722825966018,13.774676107211883,28.102334149909478,7.541483270513098,47.68646178964234,45.59234938317962,48.595856595607174,31.342343121567804,40.569471432991435,20.63320574281725,22.26925016119697,10.856851925285557,11.368273607606497,3.3911489038329106,9.506621064552958,0,38.522605634317024,88.79212984309659,81.99294798047299,80.37531245887156,87.35544610248286,98.03232960275353,109.50225119137785,131.05887264330505,151.7085253921302,141.77112698016197,91.45349152879301,89.2500550805291,101.1256029371485,102.27814034169333,83.17169002125148,92.59957675865743,71.83811843879373,181.90765136782215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,34900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.99495046539357,51.622573675361565,45.66866787330424,63.49863870698245,60.87299143305746,61.72577710952623,63.15784593207925,55.640338222374396,43.30865500825679,59.40123779406679,55.06953030156723,40.22191470820846,49.47996111244445,60.32824688919908,27.58835571676292,28.945862977125834,27.205346149625626,24.584969113609645,27.700971314364516,22.448112515980508,10.898650010528332,62.877142729580186,38.26212866416254,17.51249499536742,31.15871212835469,37.15138336417935,49.3688254020235,144.59288141489694,121.63085703650063,81.59219156855079,62.52172701099618,56.706973640603884,42.71644281962126,31.98622312641021,46.05189583881188,85.10154997720007,76.55512230752474,73.94421003865372,62.1492949046514,66.04623088106318,55.10371341168938,60.677981297178356,49.28613189747869,42.257260941246884,41.241669309629614,29.413316456986887,38.522605634317024,0,75.29995202400356,70.79707741173895,66.90040100911192,69.97494032008618,82.18985708079767,90.79658633631611,110.58576774400352,130.8865603485011,120.60775423049253,64.59326065879984,54.56077639123103,67.5575691454631,70.9149096147679,59.12434484024304,71.46786978571026,45.85776590377015,152.43232039745243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.72565328543465,48.70455407640003,38.77066530950414,72.06612934157795,49.878204627536554,59.54140797180458,53.80194630356347,40.7307272124394,43.71355581208992,32.177235225228955,23.165822668446218,38.62437182126082,26.427512423708798,17.019470806712246,62.24174664948621,65.50000221912325,68.345069943233,67.42832530789536,75.77810977568494,56.7249469508406,66.1154588011939,62.54898157184162,37.54025492042084,62.66882565960448,49.46126587727348,39.74480004842588,72.76109221688425,169.75488239905673,137.7352544502805,106.1014102584808,90.06665228410414,79.57902679791314,78.89741547737894,60.730865656613354,92.70068083129654,129.4566595549658,134.0806680435998,137.15064395003907,120.11057237490654,128.97891287666215,109.03324944529179,100.39301941985212,96.29449586222607,99.46536337624978,92.0032618544122,82.07320099446567,88.79212984309659,75.29995202400356,0,7.642361501219327,8.646305810246897,9.469043960882784,9.996760848425597,22.837019819150896,44.182867845222376,64.21899164741805,54.91510461688651,32.85018236398352,57.30441926342719,56.4595164896899,49.027929457537475,26.361817098089734,18.1375729095702,35.3819333291476,104.27287381771534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,35300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.22081064142779,41.16543842409031,31.821672741572286,64.42412316218987,42.24211286400593,51.90172770078772,46.182409624640385,33.126362478125664,36.71486997552214,24.54424603872272,16.71963611300716,32.56129230857779,21.322031469298455,10.723679369646568,60.31458208346101,63.80144445048297,66.4662187768162,65.2534307240139,73.85909124597745,53.636484092028894,62.19853794923163,64.92541092244782,32.57116655076301,57.15842036794891,43.43233842222358,36.885152287761265,65.32424440660186,162.16244009643364,130.2193990286727,98.46190463667841,82.5100902389779,72.03318366004295,71.73662588678482,54.04697103458284,85.65972652292353,122.0121620994482,127.09530466074865,130.48608647104436,113.25081869708912,122.35063354159277,102.08098837569227,93.0124809444273,89.20984341198627,92.81440639448572,85.1583571728959,75.59048247097041,81.99294798047299,70.79707741173895,7.642361501219327,0,5.465830768354782,13.554278302752179,17.63536878268616,30.476403719725425,51.797023837943854,71.73895002209416,62.51248236828905,36.197796596582926,58.8153813653505,59.6484356020983,52.95481881649701,28.10871710232106,23.15595580080671,34.446323724980715,111.72527859372727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,35350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.16138869151067,41.43692969253269,30.57743498667556,65.47701908006512,43.69204574321215,53.21038905187656,47.808445604668144,33.85297784700502,35.53572824111064,25.70301288220392,14.798808740748896,30.015439359735446,17.798542678700905,8.76273672984851,55.22565731789478,58.6547098466699,61.37186056568649,60.24622421715322,68.78440350177087,48.95162855735069,57.93727660080198,59.590689214184955,28.96072483552525,54.034383540672195,40.83435142114921,32.056355755817464,65.09954001245238,163.75508607374206,132.1934618868846,99.34096648463644,82.72266301900719,72.21453419497459,70.78585382060493,52.28276355991594,84.45323253792455,121.7386291628587,125.76301577019724,128.64683966545869,111.71219791382072,120.46229407389394,100.70251731737874,92.56983210065009,88.08378387068761,90.96828213140428,83.61126368874382,73.52231604609548,80.37531245887156,66.90040100911192,8.646305810246897,5.465830768354782,0,9.846025671583075,17.72497141577418,29.94718069305144,51.63081053361452,71.98437117558446,62.4189208846994,31.20730853646295,53.3800009257971,54.50035690413641,48.06654995694517,22.781691026532002,19.2417744789707,29.080377447226606,109.82407354160378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,35400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.67832650099024,50.515117172919446,38.63046405158848,74.88181193621502,53.33034836772991,62.76566345724044,57.49172906513662,43.252083488969014,43.53159058786368,35.34768538745407,23.013726658384236,36.54653611595262,23.631019384592157,17.655297380274117,54.473238312673715,57.531115566229694,60.48581321061623,59.80602804549146,67.89634770661374,50.05020830305962,60.189472605819134,53.080469888442295,33.72152653442516,58.95727903616441,46.932882271628635,33.243019611504415,73.6451561217719,173.3228091854369,141.91021941809834,108.58476264494487,91.54811390450773,81.0512401840797,78.60749221305466,59.33168062442312,91.91449517401271,130.0628324720992,132.9286683305765,135.13160326153678,118.65502188279353,126.9009611067171,107.88713515351421,100.80489653696283,95.62077234043156,97.58397476005385,90.66277111889822,79.93789153191011,87.35544610248286,69.97494032008618,9.469043960882784,13.554278302752179,9.846025671583075,0,12.273650217131856,22.163073151598784,43.72576116487611,64.35527318641478,54.47371581021746,23.45062801783079,47.910038870245096,47.073394610531984,39.85397423372248,17.074803525146965,9.609464295340457,27.333385733681908,100.25020505177832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,35500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.62802186972698,58.65158598740738,48.298011707651774,82.0582495337933,59.84904497246634,69.51932340869018,63.74468463336429,50.71812606448857,53.25590212908886,42.173986066157624,32.52227170378504,47.43539199790043,34.75464421742973,26.46690829630425,66.3944863367796,69.32468782876558,72.33690865862644,71.78313402185107,79.71239310640986,62.30049518296441,72.45785857986444,61.18039442089068,45.41908582355927,70.71838827196179,58.123190522840304,45.51627409871899,82.6182746485428,179.6407537448236,147.50975727277725,116.09710222651495,100.01674936816781,89.52241784527737,88.5024206861242,69.93028200109546,102.17534959987869,139.3039975029686,143.46547616151256,146.19233776424397,129.37442879768454,137.98934150204053,118.40265912159231,110.18831493817915,105.80850163370904,108.53741595585426,101.2841779042611,91.0097998758244,98.03232960275353,82.18985708079767,9.996760848425597,17.63536878268616,17.72497141577418,12.273650217131856,0,12.888672528694222,34.203190302669796,54.351329364336884,44.95197234564022,31.288577219370737,57.25392788246227,54.0725727310633,45.74829980235705,27.725381207408965,15.720705640048212,39.270784252577755,94.68480815087631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perak,35600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1082599671516,71.28030696231663,60.35492298935993,94.88831206758779,72.7150264094253,82.37796133437637,76.62654685674887,63.45856388803724,65.30183861503687,54.97618736070099,44.553741347856054,58.695287564324225,45.7892340397399,38.68025730518143,72.0293774680715,74.49479528701816,77.63643261963408,77.52982821846017,84.79021825795643,69.69585087989086,80.54377120278694,60.12077894948825,55.73836986004718,80.83567997866264,69.08806832660454,53.647210271807594,95.04639621554092,192.52829324099307,160.36697116366932,128.90618411494145,112.62266079250686,102.11752596008482,100.51691966625843,81.45285246298972,113.96966735218257,151.67185270084317,155.06284965380897,157.28024947129154,140.81137629815683,149.04646846227365,130.0126064451713,122.4788226506388,117.65449241676782,119.74598638016316,112.802391481225,102.0940308175071,109.50225119137785,90.79658633631611,22.837019819150896,30.476403719725425,29.94718069305144,22.163073151598784,12.888672528694222,0,21.713377823597956,42.241053111111576,32.50321302256754,32.238422896207716,58.06971455878044,51.964038169120364,42.887862098132935,32.681076147717974,19.58277825604037,45.741020706260095,82.01178146395006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
